,Görüş,Clean,kelimeler2,sonuçlar,label,binary_sonuçlar
947,"Ürün 7 yıl garantili yazıyordu aldım 3 yıl garantili geldi, Ürün yanında
çatal bıçak takımı hediye yazıyordu göndermediler. Ürün teslimatı
sırasında bu eksikliklerin sonra 1 hafta içerisinde giderileceğini
söylediler ama yapmadılar.. haram zıkkım olsun.. böyle bir esnaflık olmaz..","ürün 7 yıl garantili yazıyordu aldım 3 yıl garantili geldi , ürün yanında çatal bıçak takımı hediye yazıyordu göndermediler . ürün teslimatı sırasında bu eksikliklerin sonra 1 hafta içerisinde giderileceğini söylediler ama yapmadılar . . haram zıkkım olsun . . böyle bir esnaflık olmaz . .",böyle,0.04357298474945534,0,1
948,Görüntü iyi kullanım iyi,görüntü iyi kullanım iyi,"iyi, iyi",0.8017429193899782,0,1
949,"urun zaten 6 günde elime ulaştı birde servise kurdurmak için aradığımda
gün veriyorlar çocuk kandırır gibi gelmiyorlar tamamiyle mağdur duruma
düştüm birdaha altus mu tovbe",ürün zaten 6 günde elime ulaştı birde servise kurdurmak için aradığımda gün veriyorlar çocuk kandırır gibi gelmiyorlar tamamiyle mağdur duruma düştüm birdaha altüst mü tövbe,"zaten, mağdur, altüst",0.009013042050914681,0,1
950,"Makine resmen yamulmuş. Ya kargo ya da servisten kaynaklı şase kaymış.
Mağazaya bildirmeme ve fotoğraf göndermeme rağmen kapağın açılması için
öyle boşlukların olması gerek dendi. Ama makinenin gövdesi sola, alt
tarafı da sağa kaymış. Yarın servis gelip bakacak. Bir daha yerli
firmadan beyaz eşya mı? Hayır.","makine resmen yamulmuş . ya kargo ya da servisten kaynaklı şase kaymış . mağazaya bildirmeme ve fotoğraf göndermeme rağmen kapağın açılması için öyle boşlukların olması gerek dendi . ama makinenin gövdesi sola , alt tarafı da sağa kaymış . yarın servis gelip bakacak . bir daha yerli firmadan beyaz eşya mı ? hayır .","resmen, öyle, daha, yerli, beyaz",0.4095860566448802,0,1
951,"Malesef , ızgara güzel ama temizlenmesi çok zor vidalı mekanizma","maalesef , ızgara güzel ama temizlenmesi çok zor vidalı mekanizma","maalesef, güzel, çok, zor",1.2019130330975616,0,1
952,Ürüm calismiyor kargo ilgilenmiyor hic bise anlamadim pismanlik icerisindeyim,urum çalışmıyor kargo ilgilenmiyor hiç bişi anlamadım pişmanlık içerisindeyim,"hiç, pişman",-0.9246575342465753,0,0
953,Evet çok güzel mükemmel,evet çok güzel mükemmel,"evet, çok, güzel, mükemmel",1.5294117647058822,0,1
954,"Ürünü orijinal kutusuyla kargo poşetine geçirip göndermişler. Benim için
tam bir hayal kırıklığı. Kutu birçok yerden ezilmisti ve nemlenmişti.
Ayrıca yazdığım mesaja da günler sonra genel geçer bir cevap yazmışlar.",ürünü orijinal kutusuyla kargo poşetine geçirip göndermişler . benim için tam bir hayal kırıklığı . kutu birçok yerden ezilmişti ve nemlenmişti . ayrıca yazdığım mesaja da günler sonra genel geçer bir cevap yazmışlar .,"orijinal, tam, ayrıca, genel, geçer",0.1742919389978214,0,1
955,Ürün yeni aldım . Ne kanallar ayarlı ne internete giriyr ne ip tv açılıyr nede enigma 2 yüklü bilginize,ürün yeni aldım . ne kanallar ayarlı ne internete giriyor ne ip tv açılıyor nede enigma 2 yüklü bilginize,"yeni, ne, ne",0.2222222222222222,0,1
956,"Blender kullanışsız, güzel parçalamıyor. Sürekli açıp büyük parçaları bıçaklara doğru itmek gerekiyor. Ayrıca motoru hemen yandı.","blender kullanışsız , güzel parçalamıyor . sürekli açıp büyük parçaları bıçaklara doğru itmek gerekiyor . ayrıca motoru hemen yandı .","güzel, sürekli, büyük, doğru, ayrıca, hemen",0.7080610021786492,0,1
957,Fakir yazıyor bana arzum geldi hiç memnun değiliz ne yapalım,fakir yazıyor bana arzum geldi hiç memnun değiliz ne yapalım,"hiç, memnun, ne",-0.40949652311457296,0,0
958,hemen iade ettim cok kalitesiz gelen bildirimleri gostermiyor,hemen iade ettim çok kalitesiz gelen bildirimleri göstermiyor,"hemen, çok",1.0544662309368191,0,1
959,Olumsuz yönleri: Ürün alt tabanında kaymaması icin takılan lastiklerinden kopmuş olarak ulaştı elime mağazaya teşhir olarak koyduğunuz ürünleri müşteriye göndermeyin!!,olumsuz yönleri : ürün alt tabanında kaymaması için takılan lastiklerinden kopmuş olarak ulaştı elime mağazaya teşhir olarak koyduğunuz ürünleri müşteriye göndermeyin ! !,olumsuz,-0.26027397260273977,0,0
960,el supurgesinin icinden cikan uzun aparat koltuk icleri icin olan kutudan cikmadi.ayrica sarj olurken sadece 2 cizgi gosteriyor.3. cizgi hic dolmuyor.coronadan dolayi geri gonderemedim.ama amazzon bana kusurlu mal yolladi.,el süpürgesinin içinden çıkan uzun aparat koltuk içleri için olan kutudan çıkmadı . ayrıca şarj olurken sadece 2 çizgi gösteriyor . 3. çizgi hiç dolmuyor . coronadan dolayı geri gönderemedim . ama amazon bana kusurlu mal yolladı .,"uzun, ayrıca, sadece, hiç, geri",-0.794893604321485,0,0
961,Markalı diye tercih ettim ama kötü. Alınmaz.,markalı diye tercih ettim ama kötü . alınmaz .,kötü,-0.3082191780821918,0,0
962,"Hayır begenmedim   Güvenilir diye aldık ama böyle cıktı cok asırı yemek
yapan bi insan da degilim gercekten üzücü insallah bir çözümü bulunur",hayır beğenmedim güvenilir diye aldık ama böyle çıktı çok aşırı yemek yapan bir insan da değilim gerçekten üzücü inşallah bir çözümü bulunur,"böyle, çok, aşırı, gerçekten",1.1241830065359475,0,1
963,"K 3284 Gurme
Çay Makinesi garanti süresini armalarımda da bulamadım.Bilen varmı?",k 3284 gurme çay makinesi garanti süresini armalarımda da bulamadım . bilen var mı ?,,0.0,0,-1
964,15 gün önce satın aldım. Sanki traktör çalışıyor o kadar sesli. 10 yıl önce aldığım Arçelik marka sandık tipi dondurucu bile bundan çok daha sessiz çalışıyor. Siemens markasına güvendim aldım. Verdiğim parayı helal etmiyorum. Bir şekil aldıysanız 14 gün içinde iade edin uğraşmayın.,15 gün önce satın aldım . sanki traktör çalışıyor o kadar sesli . 10 yıl önce aldığım arçelik marka sandık tipi dondurucu bile bundan çok daha sessiz çalışıyor . siemens markasına güvendim aldım . verdiğim parayı helal etmiyorum . bir şekil aldıysanız 14 gün içinde iade edin uğraşmayın .,"önce, sanki, önce, bile, çok, daha",1.1567582893126809,0,1
965,"kargo poşedinden çıkartınca mouse direk elime geldi ve sağ click
üzerindeki yapıştırma kalkmış. geri gönderirdim de mouse um yok başka
kullanacağım. gelip yüzünüze atmak vardı bunu da neyse. adam gibi yapın
işinizi",kargo poşetinden çıkartınca mouse direk elime geldi ve sağ click üzerindeki yapıştırma kalkmış . geri gönderirdim de mouse um yok başka kullanacağım . gelip yüzünüze atmak vardır bunu da neyse . adam gibi yapın işinizi,"geri, yok, var, neyse",-0.7864923747276689,0,0
966,"henüz kullanmadım , ama göründüğü gibi geliyor sadece kutusu biraz ezikti o da kargodan","henüz kullanmadım , ama göründüğü gibi geliyor sadece kutusu biraz ezikti o da kargodan","henüz, sadece, biraz",-0.6575342465753424,0,0
967,fiyat performans bakımından düşük bir urun xaiomi mi band4 varken para verilmez kalp ölçümü adım sayari verimsiz,fiyat performans bakımından düşük bir ürün Xiaomi mı bandı varken para verilmez kalp ölçümü adımsayarı verimsiz,"düşük, var",0.08183364670068935,0,1
968,"Standart kullanım için iyi bir bilgisayar ancak anakart modeli çok kötü
adını bile duymadığım bir marka ve eski nesil bir anakart.",standart kullanım için iyi bir bilgisayar ancak ana kart modeli çok kötü adını bile duymadığım bir marka ve eski nesil bir ana kart .,"iyi, çok, kötü, bile, eski",0.6611454322977287,0,1
969,Aktarımı çok yavaş,aktarımı çok yavaş,"çok, yavaş",0.9315068493150684,0,1
970,Ses kalitesi yakın fiyattaki rakiplerinden çok daha kötü. İzolasyon hiçe yakın. Birçok kulaklık denedim ve bas sesleriyle övünen JBL'in bu ürününü beğenmedim. Reimers'tan sonra olumsuz bir deneyim yaşattı.,ses kalitesi yakın fiyattaki rakiplerinden çok daha kötü . izolasyon hiçe yakın . birçok kulaklık denedim ve baş sesleriyle övünen jel'in bu ürününü beğenmedim . reimers'tan sonra olumsuz bir deneyim yaşattı .,"yakın, çok, daha, kötü, sonra, olumsuz",0.8389142567224758,0,1
971,"Arkadaşlar bu üründen uzak durmanızı tavsiye ederim. Farklı zamanlarda 2 kez aldım bu ürünü. İkisinde de bikaç yazma silme deneme yaparken ikisinde de ""yazma koruma hatası"" ile karşılaştım. Bir daha da sandisk ürünlerine pek bakmayacağım bu tecrübelerimden sonra. Birisinin para iadesini bile alamadım. Sağolsun amazzon bu konularda inanılmaz. Yurtdışı alışverişi de yapan büyük bir amazzon hayranıyım. 30 gün iade politikası çok muazzam bir olay. Artık herkesin bu uygulamaya geçmesi lazım. Lafı geçmişken değineyim dedim ""Çok Teşekkürler amazzon""","arkadaşlar bu üründen uzak durmanızı tavsiye ederim . farklı zamanlarda 2 kez aldım bu ürünü . ikisinde de bir kaç yazma silme deneme yaparken ikisinde de "" yazma koruma hatası "" ile karşılaştım . bir daha da sandisk ürünlerine pek bakmayacağım bu tecrübelerimden sonra . birinin para iadesini bile alamadım . sağolsun amazon bu konularda inanılmaz . yurtdışı alışverişi de yapan büyük bir amazon hayranıyım . 30 gün iade politikası çok muazzam bir olay . artık herkesin bu uygulamaya geçmesi lazım . lafı geçmişken değineyim dedim "" çok teşekkürler amazon ""","uzak, kaç, daha, pek, bile, yurtdışı, büyük, hayran, çok, muazzam, artık, lazım, çok",2.104455785358283,0,1
972,3  AYDA BİR TAMİRE GÖTÜRÜYORUM.UZAK DURMAK LAZIM,3 ayda bir tamire götürüyorum . uzak durmak lazım,"uzak, lazım",-0.02398006386725159,0,0
973,"Beklentinin çok yüksek olmasın, Birincisi kargo şirketi berbat, başka
şirket yokmuş gibi yurtiçi kargo da niye ısrar ediliyor? Adamlar
ellerindeki ürünü eve getirmiyo, neyse ürüne gelince süper bir ürün
beklemeyin, başta paket çok zayıf, kargoda yırtılmış, ürün basit,
kaliteli birşey yapılmamış, ısıtıcı rezistanslar açıkta, geç pişiriyor
vb. Şeyler kısacası hayaller ve gerçekler farklı.","beklentinin çok yüksek olmasın , birincisi kargo şirketi berbat , başka şirket yokmuş gibi yurtiçi kargo da niye ısrar ediliyor ? adamlar ellerindeki ürünü eve getirmiyor , neyse ürüne gelince süper bir ürün beklemeyin , başta paket çok zayıf , kargoda yırtılmış , ürün basit , kaliteli bir şey yapılmamış , ısıtıcı rezistanslar açıkta , geç pişiriyor vb. şeyler kısacası hayaller ve gerçekler farklı .","çok, yüksek, berbat, başka, yok, yurtiçi, niye, neyse, süper, çok, zayıf, basit, açık, geç, kısacası",0.8825767750022383,0,1
974,Sarjı 4-6 saat yazmissiniz sarji sadece en fazla 2 saat gidiyo ??,şarjı 4-6 saat yazmışsınız şarjı sadece en fazla 2 saat gidiyor ? ?,"sadece, en, fazla",-0.07820753872325187,0,0
975,Cihaz yakın mesafeden çekilen görüntüleri çok net yansıtıyo ama uzak mesafeden çekilen görüntüler çamur gibi insanların yüzü piksel piksel oluyo ben incelemeden aldım siz  bayiden inceleyip öyle alın derim ayrıca cihazın önündeki samsung yazısı eğri yazılmış en çok canımı sıkanda bu oldu incelemeden almayın,cihaz yakın mesafeden çekilen görüntüleri çok net yansıtıyor ama uzak mesafeden çekilen görüntüler çamur gibi insanların yüzü piksel piksel oluyor ben incelemeden aldım siz bayiden inceleyip öyle alın derim ayrıca cihazın önündeki samsung yazısı eğri yazılmış en çok canımı sikanda bu oldu incelemeden almayın,"yakın, çok, uzak, öyle, ayrıca, eğri, en",1.1917062106425524,0,1
976,Bugün elimize ulaştı ama malesef çalışmıyor. Saatlerce bekledik ısınmıyor lambası da yanmıyor,bugün elimize ulaştı ama maalesef çalışmıyor . saatlerce bekledik ısınmıyor lambası da yanmıyor,maalesef,-0.08904109589041098,0,0
977,ALALIM MI  ALMAYALIM MI  ? KARARSIZ  KALDIM  ses  yapar mı  çalışken,alalım mı almayalım mı ? kararsız kaldım ses yapar mı çalışken,,0.0,0,-1
978,güvenmeyin sakin,güvenmeyin sakın,,0.0,0,-1
979,16 gb hafıza kartı üzerinde yazan içindeki hafıza 8 gb çıktı20 yıllık elektronik ustasıyım böyle birşey görmedim2 adet aldım diğerini açmaya korkuyorumDaha fazla alacaktım yakışmadı sizeamazzon hızlı kargo için teşekürler,16 gb hafıza kartı üzerinde yazan içindeki hafıza 8 gb cikti20 yıllık elektronik ustasıyım böyle bir şey görmedim adet aldım diğerini açmaya korkuyorumdaha fazla alacaktım yakışmadı sizeamazzon hızlı kargo için teşekkürler,"elektronik, böyle, diğer, fazla",0.19607843137254904,0,1
980,"pek bir faydasını göremedim , boşa para vermeyin","pek bir faydasını göremedim , boşa para vermeyin",pek,0.02832244008714597,0,1
981,"Ergonomik değil, ele tam oturmuyor, küçük kalıyor. Tekerleği oldukça sert ve konumlandırılması iyi değil, sağdaki keskin kıvrım bir süre sonra serçe parmağı rahatsız etmeye başlıyor. Kısacası gün boyu içiniz bilgisayar ile ise tavsiye etmem. 
2 yıldızı malzeme kalitesi iyi olduğu için ve sessiz olduğu için verdim.","ergonomik değil , ele tam oturmuyor , küçük kalıyor . tekerleği oldukça sert ve konumlandırılması iyi değil , sağdaki keskin kıvrım bir süre sonra serçe parmağı rahatsız etmeye başlıyor . kısacası gün boyu için bilgisayar ile ise tavsiye etmem . 2 yıldızı malzeme kalitesi iyi olduğu için ve sessiz olduğu için verdim .","ergonomik, tam, küçük, oldukça, sert, iyi, keskin, sonra, kısacası, iyi",0.8225445429313276,0,1
982,Gecikmelidir olsa geldi.,gecikmelidir olsa geldi .,,0.0,0,-1
983,Olmamış,olmamış,,0.0,0,-1
984,Kesinlikle tavsiye etmem.,kesinlikle tavsiye etmem .,kesinlikle,0.026143790849673203,0,1
985,(Akü ve Şarj Cihazı Dahil Değil) yazmalı,( akü ve şarj cihazı dahil değil ) yazmalı,,0.0,0,-1
986,"0 mb ile 10-15 mb arasında zigzag çizerek kopyalama yapıyor. NTFS, FAT her türlü formatlayarak denedim ama sonuç değişmedi. Hayatımda ilk kez bu şekilde bir yazma olayı ile karşılaşıyorum.","0 mb ile 10-15 mb arasında zigzag çizerek kopyalama yapıyor . ntfs , fat her türlü formatlayarak denedim ama sonuç değişmedi . hayatımda ilk kez bu şekilde bir yazma olayı ile karşılaşıyorum .","türlü, ilk",0.09368191721132899,0,1
987,Jak girisi arizali cikti.Urun degisimi bekliyorum,jak girişi arızalı çıktı . ürün değişimi bekliyorum,,0.0,0,-1
988,hayır beyenmedim yazılan emiş gücü ile alakası yok,hayır beğenmedim yazılan emiş gücü ile alakası yok,yok,-1.0,0,0
989,Bu ürünü almadan evvel arçeliğin K-3190 adlı makinesini kullanıyorduk ve çok memnunduk. Bu almış olduğumuz ürün tasarım açısından şık olmasına rağmen kahve köpürtme ve lezzet acısından beğenimizi kazanmamıştır. Urunu kesınlıkle tavsiye etmeyiz.,bu ürünü almadan evvel Ayçe'liğin k-3190 adlı makinesini kullanıyorduk ve çok memnunduk . bu almış olduğumuz ürün tasarım açısından şık olmasına rağmen kahve köpürtme ve lezzet açısından beğenimizi kazanmamıştır . ürünü kesinlikle tavsiye etmeyiz .,"çok, memnun, kesin",1.3224400871459696,0,1
990,daha ikinci çalıştırmada büyük hazne kırıldı. ürün çok  kalitesiz. kesinlikle önermem,daha ikinci çalıştırmada büyük hazne kırıldı . ürün çok kalitesiz . kesinlikle önermem,"daha, büyük, çok, kesin",1.4989106753812638,0,1
991,"Çok kalitesiz bir ürün uzun saç kesimi için aldım, ama kesmiyor saçı ileri doğru sürüklüyor, bıçağı çok kalitesiz. ucuz ürünlerden hiçbir farkı yok","çok kalitesiz bir ürün uzun saç kesimi için aldım , ama kesmiyor saçı ileriye doğru sürüklüyor , bıçağı çok kalitesiz . ucuz ürünlerden hiçbir farkı yok","çok, uzun, doğru, çok, ucuz, yok",1.1220043572984753,0,1
992,Ürün söylendiği gibi,ürün söylendiği gibi,,0.0,0,-1
993,"Ürünün açıklamasında karbon filtre ve gider borusunun olmadığını ve
servisinde bunu fırsat bilip 25 TL ilk filtreyi 80 TL ye, 8TL ilk boruyu
20 TL satmaya çalışması ile karşılaşmak sıkıntılı bir durum. Ayrıca ürün
E sınıfı elektrik tüketimi yapiyormus bunu da satan arkadaş belirtmiyor.
Kargo şirketi paketi açık vaziyette getirdi. İçini açıp kontrol ederek
aldım mecburen. Başka marka olsa garantiniz bozuldu gibi bir sonuçla
karşılaşmam olasiydı. Sonuç olarak isini iyi yapan bir satıcı değil aynı
zamanda işini iyi yapan bir marka değil.  İyi günler.","ürünün açıklamasında karbon filtre ve gider borusunun olmadığını ve servisinde bunu fırsat bilip 25 tl ilk filtreyi 80 tl ye , 8tl ilk boruyu 20 tl satmaya çalışması ile karşılaşmak sıkıntılı bir durum . ayrıca ürün e sınıfı elektrik tüketimi yapıyormuş bunu da satan arkadaş belirtmiyor . kargo şirketi paketi açık vaziyette getirdi . içini açıp kontrol ederek aldım mecburen . başka marka olsa garantiniz bozuldu gibi bir sonuçla karşılaşmam olasıydı . sonuç olarak işini iyi yapan bir satıcı değil aynı zamanda işini iyi yapan bir marka değil . iyi günler .","ilk, ilk, ayrıca, açık, mecburen, başka, olası, iyi, aynı, iyi, iyi",1.5683140836243172,0,1
